"No.","Time","Source","Destination","Protocol","Length","Info"
"5704","75.040065","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1361 Ack=1 Win=255 Len=1"
"5705","75.040184","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1362 Win=906 Len=0"
"5706","75.040813","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1362 Ack=1 Win=255 Len=1"
"5707","75.040964","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1363 Win=904 Len=0"
"5708","75.041699","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1362 Ack=1 Win=255 Len=1"
"5709","75.041852","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1363 Win=906 Len=0"
"5710","75.042362","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1363 Ack=1 Win=255 Len=1"
"5711","75.042492","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1364 Win=904 Len=0"
"5712","75.043419","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1363 Ack=1 Win=255 Len=1"
"5713","75.043595","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1364 Win=906 Len=0"
"5714","75.044158","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1364 Ack=1 Win=255 Len=1"
"5715","75.044284","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1365 Win=904 Len=0"
"5716","75.045172","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1364 Ack=1 Win=255 Len=1"
"5717","75.045338","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1365 Win=906 Len=0"
"5718","75.045954","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1365 Ack=1 Win=255 Len=1"
"5719","75.046074","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1366 Win=904 Len=0"
"5720","75.047079","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1365 Ack=1 Win=255 Len=1"
"5721","75.047242","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1366 Win=906 Len=0"
"5722","75.048064","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1366 Ack=1 Win=255 Len=1"
"5723","75.048142","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1367 Win=904 Len=0"
"5724","75.049256","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1366 Ack=1 Win=255 Len=1"
"5725","75.049328","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1367 Win=906 Len=0"
"5726","75.050071","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1367 Ack=1 Win=255 Len=1"
"5727","75.050263","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1368 Win=904 Len=0"
"5728","75.051626","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1367 Ack=1 Win=255 Len=1"
"5729","75.051896","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1368 Win=906 Len=0"
"5730","75.052470","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1368 Ack=1 Win=255 Len=1"
"5731","75.052596","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1369 Win=904 Len=0"
"5732","75.053483","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1368 Ack=1 Win=255 Len=1"
"5733","75.053598","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1369 Win=906 Len=0"
"5734","75.054693","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1369 Ack=1 Win=255 Len=1"
"5735","75.054970","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1370 Win=904 Len=0"
"5736","75.055995","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1369 Ack=1 Win=255 Len=1"
"5737","75.056141","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1370 Win=906 Len=0"
"5738","75.056970","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1370 Ack=1 Win=255 Len=1"
"5739","75.057102","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1371 Win=904 Len=0"
"5740","75.058550","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1370 Ack=1 Win=255 Len=1"
"5741","75.058770","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1371 Win=906 Len=0"
"5742","75.059626","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1371 Ack=1 Win=255 Len=1"
"5743","75.059785","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1372 Win=904 Len=0"
"5744","75.061768","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1371 Ack=1 Win=255 Len=1"
"5745","75.061945","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1372 Win=906 Len=0"
"5746","75.062731","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1372 Ack=1 Win=255 Len=1"
"5747","75.062865","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1373 Win=904 Len=0"
"5748","75.063691","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1372 Ack=1 Win=255 Len=1"
"5749","75.063845","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1373 Win=906 Len=0"
"5750","75.064614","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1373 Ack=1 Win=255 Len=1"
"5751","75.064766","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1374 Win=904 Len=0"
"5752","75.065421","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1373 Ack=1 Win=255 Len=1"
"5753","75.065595","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1374 Win=906 Len=0"
"5754","75.066193","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1374 Ack=1 Win=255 Len=1"
"5755","75.066321","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1375 Win=904 Len=0"
"5756","75.067902","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1374 Ack=1 Win=255 Len=1"
"5757","75.068010","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1375 Win=906 Len=0"
"5758","75.068408","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1375 Ack=1 Win=255 Len=1"
"5759","75.068530","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1376 Win=904 Len=0"
"5760","75.069032","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1375 Ack=1 Win=255 Len=1"
"5761","75.069156","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1376 Win=906 Len=0"
"5762","75.069595","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1376 Ack=1 Win=255 Len=1"
"5763","75.069714","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1377 Win=904 Len=0"
"5764","75.542299","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1377 Ack=1 Win=255 Len=1"
"5765","75.542399","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1378 Win=904 Len=0"
"5766","75.542903","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1376 Ack=1 Win=255 Len=1"
"5767","75.543000","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1377 Win=906 Len=0"
"5768","75.543067","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1377 Ack=1 Win=255 Len=1"
"5769","75.543125","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1378 Win=906 Len=0"
"5770","75.543346","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1378 Ack=1 Win=255 Len=1"
"5771","75.543419","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1379 Win=904 Len=0"
"5772","75.544096","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1378 Ack=1 Win=255 Len=1"
"5773","75.544197","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1379 Win=906 Len=0"
"5774","75.544679","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1379 Ack=1 Win=255 Len=1"
"5775","75.544724","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1380 Win=904 Len=0"
"5776","75.545472","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1379 Ack=1 Win=255 Len=1"
"5777","75.545569","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1380 Win=906 Len=0"
"5778","75.546396","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1380 Ack=1 Win=255 Len=1"
"5779","75.546500","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1381 Win=904 Len=0"
"5780","75.546778","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1380 Ack=1 Win=255 Len=1"
"5781","75.546875","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1381 Win=906 Len=0"
"5782","75.547066","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1381 Ack=1 Win=255 Len=1"
"5783","75.547101","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1382 Win=904 Len=0"
"5784","75.547615","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1381 Ack=1 Win=255 Len=1"
"5785","75.547695","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1382 Win=906 Len=0"
"5786","75.548049","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1382 Ack=1 Win=255 Len=1"
"5787","75.548079","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1383 Win=904 Len=0"
"5788","75.549083","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1382 Ack=1 Win=255 Len=1"
"5789","75.549169","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1383 Win=906 Len=0"
"5790","75.549594","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1383 Ack=1 Win=255 Len=1"
"5791","75.549622","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1384 Win=904 Len=0"
"5792","75.550144","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1383 Ack=1 Win=255 Len=1"
"5793","75.550241","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1384 Win=906 Len=0"
"5794","75.550581","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1384 Ack=1 Win=255 Len=1"
"5795","75.550609","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1385 Win=904 Len=0"
"5796","75.551219","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1384 Ack=1 Win=255 Len=1"
"5797","75.551308","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1385 Win=906 Len=0"
"5798","75.551640","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1385 Ack=1 Win=255 Len=1"
"5799","75.551669","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1386 Win=904 Len=0"
"5800","75.552289","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1385 Ack=1 Win=255 Len=1"
"5801","75.552379","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1386 Win=906 Len=0"
"5802","75.552715","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1386 Ack=1 Win=255 Len=1"
"5803","75.552741","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1387 Win=904 Len=0"
"5804","75.553277","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1386 Ack=1 Win=255 Len=1"
"5805","75.553365","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1387 Win=906 Len=0"
"5806","75.553666","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1387 Ack=1 Win=255 Len=1"
"5807","75.553693","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1388 Win=904 Len=0"
"5808","75.554149","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1387 Ack=1 Win=255 Len=1"
"5809","75.554237","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1388 Win=905 Len=0"
"5810","75.554529","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1388 Ack=1 Win=255 Len=1"
"5811","75.554605","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1389 Win=904 Len=0"
"5812","75.555211","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1388 Ack=1 Win=255 Len=1"
"5813","75.555300","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1389 Win=905 Len=0"
"5814","75.555682","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1389 Ack=1 Win=255 Len=1"
"5815","75.555731","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1390 Win=904 Len=0"
"5816","75.556162","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1389 Ack=1 Win=255 Len=1"
"5817","75.556219","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1390 Win=905 Len=0"
"5818","75.556517","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1390 Ack=1 Win=255 Len=1"
"5819","75.556561","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1391 Win=904 Len=0"
"5820","75.556978","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1390 Ack=1 Win=255 Len=1"
"5821","75.557065","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1391 Win=905 Len=0"
"5822","75.557341","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1391 Ack=1 Win=255 Len=1"
"5823","75.557363","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1392 Win=904 Len=0"
"5824","75.557835","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1391 Ack=1 Win=255 Len=1"
"5825","75.557915","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1392 Win=905 Len=0"
"5826","75.558003","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1392 Ack=1 Win=255 Len=1"
"5827","75.558019","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1393 Win=904 Len=0"
"5828","75.558398","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1392 Ack=1 Win=255 Len=1"
"5829","75.558491","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1393 Win=905 Len=0"
"5830","75.558579","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1393 Ack=1 Win=255 Len=1"
"5831","75.558594","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1394 Win=904 Len=0"
"5832","75.559006","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1393 Ack=1 Win=255 Len=1"
"5833","75.559100","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1394 Win=905 Len=0"
"5834","75.559181","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1394 Ack=1 Win=255 Len=1"
"5835","75.559196","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1395 Win=904 Len=0"
"5836","75.559608","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1394 Ack=1 Win=255 Len=1"
"5837","75.559701","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1395 Win=905 Len=0"
"5838","75.559777","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1395 Ack=1 Win=255 Len=1"
"5839","75.559792","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1396 Win=904 Len=0"
"5840","75.560212","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1395 Ack=1 Win=255 Len=1"
"5841","75.560306","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1396 Win=905 Len=0"
"5842","75.562642","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1396 Ack=1 Win=255 Len=1"
"5843","75.562667","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1397 Win=904 Len=0"
"5844","75.562870","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1396 Ack=1 Win=255 Len=1"
"5845","75.562959","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1397 Win=905 Len=0"
"5846","75.664291","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1397 Ack=1 Win=255 Len=1"
"5847","75.664331","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1398 Win=904 Len=0"
"5848","83.777788","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1398 Ack=1 Win=255 Len=1"
"5849","83.777896","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1399 Win=904 Len=0"
"5850","83.778384","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1397 Ack=1 Win=255 Len=1"
"5851","83.778485","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1398 Win=905 Len=0"
"5852","83.778559","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1398 Ack=1 Win=255 Len=1"
"5853","83.778623","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1399 Win=905 Len=0"
"5854","83.779665","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1399 Ack=1 Win=255 Len=1"
"5855","83.779762","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1400 Win=904 Len=0"
"5856","83.780309","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1399 Ack=1 Win=255 Len=1"
"5857","83.780423","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1400 Win=905 Len=0"
"5858","83.781360","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1400 Ack=1 Win=255 Len=1"
"5859","83.781451","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1401 Win=904 Len=0"
"5860","83.781879","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1400 Ack=1 Win=255 Len=1"
"5861","83.781983","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1401 Win=905 Len=0"
"5862","83.782726","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1401 Ack=1 Win=255 Len=1"
"5863","83.782792","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1402 Win=904 Len=0"
"5864","83.783156","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1401 Ack=1 Win=255 Len=1"
"5865","83.783251","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1402 Win=905 Len=0"
"5866","83.784359","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1402 Ack=1 Win=255 Len=1"
"5867","83.784428","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1403 Win=904 Len=0"
"5868","83.784842","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1402 Ack=1 Win=255 Len=1"
"5869","83.784944","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1403 Win=905 Len=0"
"5870","83.785856","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1403 Ack=1 Win=255 Len=1"
"5871","83.785953","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1404 Win=904 Len=0"
"5872","83.786191","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1403 Ack=1 Win=255 Len=1"
"5873","83.786292","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1404 Win=905 Len=0"
"5874","83.787164","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1404 Ack=1 Win=255 Len=1"
"5875","83.787242","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1405 Win=904 Len=0"
"5876","83.787900","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1404 Ack=1 Win=255 Len=1"
"5877","83.788011","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1405 Win=905 Len=0"
"5878","83.789041","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1405 Ack=1 Win=255 Len=1"
"5879","83.789130","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1406 Win=904 Len=0"
"5880","83.789508","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1405 Ack=1 Win=255 Len=1"
"5881","83.789614","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1406 Win=905 Len=0"
"5882","83.790272","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1406 Ack=1 Win=255 Len=1"
"5883","83.790333","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1407 Win=904 Len=0"
"5884","83.790695","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1406 Ack=1 Win=255 Len=1"
"5885","83.790804","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1407 Win=905 Len=0"
"5886","83.791715","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1407 Ack=1 Win=255 Len=1"
"5887","83.791780","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1408 Win=904 Len=0"
"5888","83.792313","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1407 Ack=1 Win=255 Len=1"
"5889","83.792434","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1408 Win=905 Len=0"
"5890","83.793437","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1408 Ack=1 Win=255 Len=1"
"5891","83.793498","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1409 Win=904 Len=0"
"5892","83.793804","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1408 Ack=1 Win=255 Len=1"
"5893","83.793908","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1409 Win=905 Len=0"
"5894","83.794711","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1409 Ack=1 Win=255 Len=1"
"5895","83.794773","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1410 Win=904 Len=0"
"5896","84.816511","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1410 Ack=1 Win=255 Len=1"
"5897","84.816632","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=1411 Win=904 Len=0"
"5898","84.817177","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1409 Ack=1 Win=255 Len=1"
"5899","84.817302","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1410 Win=905 Len=0"
"5900","84.817383","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=1410 Ack=1 Win=255 Len=1"
"5901","84.817452","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=1411 Win=905 Len=0"
"5902","84.818336","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=1411 Ack=1 Win=255 Len=1"
